txt, txt_kword, book_title, book_summery, book_keyword, Recommended_txt_similarity
로또 당첨의 비밀 복권을 사는 사람의 심리,"['사람', '당첨', '복권', '비밀']",애도하는 게 일입니다,공영장례는 죽음을 앞둔 사람에게당신이 혼자가 아니라고 인기척을 내는 일입니다”나눔과나눔에서 무연고사망자의 장례를 치르며매일 죽은 자에게 안녕을 고하는 사람의 진정 어린 고백- 『죽은 자의 집 청소』 김완 작가 추천!매일 누군가의 마지막을 지키는 사람이 있다. 장례의뢰 공문이 날아오는 순간부터 부지런히 영정을 만들고 위패와 국화꽃을 준비하고 조문객을 안내하고 장례식을 진행하고 운구를 하는 등의 일을 하는 사람. 고인이 어떤 사람인지 어떤 삶을 살았는지는 모른다. 다만 고인이 이 땅에서 살다 이 땅에서 죽은 것 그것만으로 충분히 애도의 이유가 된다는 믿음으로 일을 한다. 이 책은 ‘애도하는 것’이 ‘일’인 사람 나눔과나눔에서 무연고사망자의 장례를 치르며 애도조차 쉽지 않음을 절감하고 그 권리를 되찾아 주기 위해 부단히 애쓰는 한 사람이 적어 내려간 분투의 기록이다. 더는 애도의 권리를 박탈당하는 일이 없길 바라면서 더는 생의 마지막 순간만큼은 차별이 없기를 바라면서. 삶이 존엄하다면 죽음도 존엄하다. 이 하나의 진실을 저자는 장례를 치르면서 만난 수많은 사람들(죽은 자와 남겨진 자)을 통해 깨달았다. 그렇게 누군가의 마지막을 지키면서 만난 사람들의 이야기 그 시간들 속에서 분전했던 저자의 마음이 고스란히 이 책에 담겼다. ‘무연고’라는 단어에 슬픔조차 메말라 버리는 시대 부디 《애도하는 게 일입니다》가 움츠러든 인식을 다시금 깨우고 모두가 안녕한 죽음을 맞이할 수 있는 작은 불씨가 되어 주길 바란다.,"['장례식 진행 사람', '장례 애도 절감']",0.1111111111111111
로또 당첨의 비밀 복권을 구입하는 심리,"['비밀', '당첨', '로또']",공기업·대기업 취업의 비밀,"“기업이 원하는 사람은 누구인가?”인사담당자 아빠가 들려주는취업성공의 비밀!대기업 계열사, 자회사, 중소기업에서 스타트업까지. 첫 직장생활부터 채용 업무에 푹 빠져 인사팀에서 배우고 성장해 인사팀장으로 근무하다 결국 취업을 지원하는 창업까지 한 저자는 여러 취업실패와 성공을 현장에서 보면서, 많은 취업준비생이 놓치는 취업의 중요한 비밀을 발견하게 된다. 그것은 바로 ‘지원자’가 아닌 ‘채용자’의 관점으로 취업을 준비하는 것.채용자의 관점이란 곧 기업이 지원자에게 바라는 점을 의미한다. 기업이 채용을 하는 핵심 이유는 기업 목표 도달에 힘이 되는 인재, 기업 이익에 보탬이 되는 인재를 뽑는 것이다. 그렇다면 취업에 성공하기 위해서는 지원하는 기업의 목표와 이익이 무엇인지를 파악하고, 그것을 이루기 위해 필요한 ‘역량’이 무엇인지를 분석하는 것이 첫걸음이 되어야 한다.하지만 취업준비의 첫걸음조차 막막하다 느낄 수 있다. 『공기업·대기업 취업의 비밀』은 기업을 분석하는 방법과 기업이 일반적으로 요구하는 ‘역량’을 하나씩 파헤쳐 설명한다. 나아가 자기소개서와 면접 질문에 역량을 어떻게 드러낼지 실제 적용 방안까지 제공하며 취업성공의 길로 안내한다. 취업의 막막함을 느끼는 취업준비생도, 채용프로세스에 대한 이해가 필요한 채용자에게도 이 책은 그 길에 친절한 가이드가 되어 줄 것이다.","['대기업 취업 비밀', '취업 실패 성공']",0.14285714285714285
로또 당첨의 비밀 복권을 구입하는 심리,"['비밀', '당첨', '로또']",삼성동 하우스,유튜브 조회 1500만 특종!   한국 언론에 리트머스 시험지 같았던 논쟁적인 사건소설보다 더 소설 같은 사건이 드디어 소설로 그렇게 비범하지도 않은 그렇게 타락하지도 않은 기자에게 아주 특별한 제보가 온다. 그 제보는 기자들에게는 리트머스 시험지 같은 것이었다. “이거 취재할 수 있겠어?” 그리고 소설은 두 축으로 흘러간다. 대기업 회장님의 비밀 동영상을 찍으려는 일당과 그 동영상이 유통되면서 벌어지는 은밀한 거래들. 이 사건을 보도하려는 언론과 그것을 막으려는 시도들. 3년 동안 떠돌았지만 아무도 그것에 대해 말하지 않았던 이유는 무엇이었을까.이 소설은 한국 사회에 실재하는 거대한 우상과 그 주변에 만연한 공포를 극복하는 이야기다. 2016년 뉴스타파가 보도했던 유튜브 조회수 1500만의 특종을 바탕으로 하는 블랙 코믹 스릴러! 이 사건을 직접 취재한 김경래 기자가 소설로 탄생시킨 현실보다 더 현실을 적나라하게 드러내는 이야기. 상상의 힘을 보여주는 작품. 무엇보다 놀랍도록 재미있는 소설이다.,"['회장 비밀 동영상', '취재 소설 대기업']",0.125
로또 당첨의 비밀 복권을 구입하는 심리,"['비밀', '당첨', '로또']",속도의 안내자,연합뉴스와 수림문화재단이 공동 제정한 수림문학상의 제10회 수상작인 ‘속도의 안내자’가 단행본으로 출간돼 독자와 만난다. '속도의 안내자'는 주말에 경마장 도핑검사소에서 아르바이트하는 주인공 채윤이 많은 보수를 받는 대신 반드시 비밀을 지켜야 하는 또 다른 아르바이트를 시작하면서 일어난 사건을 중심으로 펼쳐진다. 소설은 동서고금을 막론하고 인류의 오랜 염원인 불로장생과 세월이 지나도 변하지 않는 인간의 근원적 욕망을 21세기 관점에서 재해석한다. 소설에서 불로장생과 그 비밀을 푸는 열쇠인 불로초는 오늘날 급격히 발전한 바이오 기술에 걸맞게 생명 연장 연구라는 의·과학적 설정으로 등장한다. 항노화 연구를 다루는 첨단 바이오 테크놀로지와 거대 자본이 나오고 인간의 욕망이 교묘한 사슬로 얽히면서 현실성과 흥미를 더한다.,"['소설 불로장생 비밀', '비밀 다른 아르바이트']",0.14285714285714285
로또 당첨의 비밀 복권을 구입하는 심리,"['비밀', '당첨', '로또']",잠 못 드는 밤의 궁궐 기담 ,“궁궐에는 왜 이리 금기가 많습니까?”한 가지 약조를 해주셔야 합니다. 우리 궁녀끼리는 비밀 이야기나 괴이한 이야기를 하고 나면 반드시 귀를 씻는답니다. 귀 씻은 물을 대나무밭에 부으면 비밀을 지키겠다는 뜻으로 받습니다. 오늘 이 이야기가 사람들의 입을 돌아다니지 않고 오로지 대나무숲만 헤맬 수 있도록 해주신다면 이야기를 시작하겠습니다. 약조해주실 수 있겠습니까?『잠 못 드는 밤의 궁궐 기담』은 제4회 엘릭시르 미스터리 대상 단편 부문 수상작 「도깨비집터」(수상 당시 제목은「잠 못 드는 밤의 궁궐 기담」)를 비롯하여 총 여섯 편의 작품이 실린 연작 단편집이다. 아직 고려의 기운이 채 가시지 않은 조선 초 경복궁 내명부에서 일하게 되는 궁녀에게만 전해지는 ‘규칙’이 있다. 기본적으로는 신참을 위한 궁녀 생활 규칙을 담고 있지만 실제로는 하지 말아야 할 ‘금기’ 조항들이다. 이런 조례가 있을 만큼 궁궐의 밤은 음산하고 궁녀들은 밤마다 모여 자신이 겪거나 들은 괴담을 이야기한다. 그리고 괴담은 다시 괴이한 일을 부른다. 궁궐에서는 무슨 일이 벌어졌고 벌어지려는 것일까?어릴 적 남부럽지 않게 살았지만 오빠가 알 수 없는 병에 걸린 뒤로 집이 몰락하고 가족도 모두 잃으며 궁녀로 들어오게 된 세답방 나인 백희 고려 때부터 궁녀로 살아 왕실 생활과 예절에 밝은 지밀나인 노아. 『잠 못 드는 밤의 궁궐 기담』에는 두 나인을 주인공으로 경복궁 내에서 벌어지는 기이한 일들을 담고 있다. 백희의 과거사로 시작한 괴담은 궁녀 한 명이 갑자기 사라지며 점점 현실감을 띠기 시작하는데 전부 괴력난신을 인정하지 않고서는 도무지 설명할 수 없는 일들이다. 그리고 그것은 전부 ‘궁녀 규칙 조례’에 담긴 ‘금기’와 연관이 있다. 대체 이곳에는 왜 이렇게 금기가 많을까. 괴력난신의 공간에서 벌어지는 괴이한 사건들 그리고 잠 못 드는 궁녀들의 아찔한 이야기에 담긴 수수께끼는 점점 미궁으로 빠져든다.,"['궁녀 끼리 비밀', '궁궐 금기 가지']",0.125
로또 당첨의 비밀 복권을 구입하는 심리,"['비밀', '당첨', '로또']",잔혹범죄전담팀 라플레시아걸,라플레시아 시체꽃 문신에 숨겨진 비밀작은 고기잡이 어선에서 잔인하게 살해된 어린아이 시체들이 발견되었다. 그 속에서 살아남은 시호의 등판에는 갑판에 죽어 있던 여자아이의 모습을 그대로 본뜬 시체꽃 문신이 새겨져 있었다. 범인들은 도대체 무슨 이유로 시호의 동생을 잔인하게 죽이고 그녀의 등판에 끔찍한 문신을 새긴 것일까?강력팀 형사가 된 시호는 자신의 문신과 똑같은 문신을 새기는 라플레시아 걸로 동생의 죽음을 추적하게 된다. 이유는 단 하나 동생을 죽인 놈들을 붙잡기 위해서이다. 이 과정에서 살인사건이 발생하고 얼굴 없는 시체가 발견된다. 수사가 진행되면서 사이비 종교 단체로 교인들을 조종하는 크고 어두운 세력들의 정체가 드러나게 되는데……. 산스크리트어로 꽃잎을 채운 시체꽃 문신에 숨겨진 은밀하고 잔인한 이야기가 박진감 있게 펼쳐진다.,"['시체꽃 문신 비밀', '동생 과정 살인']",0.125
로또 당첨의 비밀 복권을 구입하는 심리,"['비밀', '당첨', '로또']",천년의 금서,죽은 자가 남긴 다섯 개의 별자리 실종자가 남긴 한 통의 메일 ETER의 물리학자 이정서는 귀국 후 옛 친구의 자살소식을 접한다.미진은 사서삼경에 목매달아 죽었고 은원은 실종 상태다.사건의 미궁 한가운데엔 대韓민국이 있다.우리나라의 한은 도대체 어디서 온 것일까? 한국인으로 살면서 우리는 이 물음에 쉽게 답하지 못한다. 조금 배웠다는 사람은 삼한이라고 대답하는 게 고작이다. 그러나 이 삼한이 또 어디서 왔는지는 누구도 알지 못한다. 우리나라의 한이 어디에서 왔을까 라는 의문에 사로잡혔던 작가 김진명이 이 세상에 남아있는 모든 기록들을 필생 동안 추적한 끝에 찾아낸 ‘韓’의 실체. 그리고 미국의 NASA 프로그램에서 증명되는 천문학적 실체에 대한 진실.화성이 붉은 빛을 내면서 서서히 진입해 대기하고 있던 두 개의 거대한 행성에 차츰 한 방향으로 늘어서는 순간 금성이 삼태성처럼 늘어선 세 개의 행성 사이로 서서히 끼어들었다. 그때까지도 수성은 나머지 네 행성의 궤도는 상관도 하지 않는 듯 빠른 속도로 돌다 갑자기 맹렬한 속도로 네 개의 행성이 일직선으로 늘어선 선상에 쑥 들어가 버렸다.“아아!”다섯 개의 행성은 급기야는 완전한 일직선상에 늘어서버린 것이다. 하단의 숫자판에는 기원전 1733이라는 연도가 떠 있었다.,_ 본문 중에서서지학과 천문학 작가 김진명의 결합이 밝혀낸 대한민국 국호의 비밀. 그가 오랜 침묵 끝에 또다시 한국인의 정신을 강타한다. 봉인된 〈천년의 금서〉를 펼치는 순간 대한민국 비밀의 판도라 상자가 열린다.,0.03333333333333333
로또 당첨의 비밀 복권을 구입하는 심리,"['비밀', '당첨', '로또']",룬의 아이들 - 블러디드 3,『룬의 아이들 - 블러디드』는  『룬의 아이들 - 윈터러』에 이은 2부『룬의 아이들 - 데모닉』이 완결된 지 11년 만의 신작으로 1권에 이어 드디어 2권이 출간되었다. 1부 ‘룬의 아이들’ 시리즈 3부에 해당하는 이번 작품은 실종된 오빠에 얽힌 비밀과 맞서 분투하는 공녀를 중심으로 ‘블러디드’라는 힘에 관한 이야기를 다루고 있다.  『윈터러』와  『데모닉』의 세계관을 이어받은 3부 『블러디드』는 속도감 있는 전개와 새로운 캐릭터의 등장으로 첫 권부터 독자들의 호기심을 불러일으킨다. 3권에서는 켈티카로 간 막시민과 이스핀이 플레상스 경의 행방과 관련된 비밀을 파헤치는 내용을 다루고 있다. 두 사람은 플레상스라는 인물이 정체불명의 인물에게 붙잡혀 있다는 소식을 입수하고 흔적을 좇다가 모종의 비밀이 숨겨져 있다는 사실을 깨닫는다. 오토마톤이라는 권총을 구해야 하는 이스핀과 플레상스 경을 찾고 있는 막시민의 기묘한 추적전이 펼쳐진다.,"['비밀 분투 공녀', '신작 아이 시리즈']",0.125
로또 당첨의 비밀 복권을 구입하는 심리,"['비밀', '당첨', '로또']",궤변 말하기 대회,데뷔작 『회색 인간』으로 한국 문단에 큰 충격을 주었던 김동식 작가가 처음 선보이는 연작소설. ‘궤변 배틀’을 콘셉트로 한 TV 예능 프로그램에서 펼쳐지는 좌충우돌 에피소드를 담았다. 소설 속 TV 프로그램 [궤변 말하기 대회]에는 매회 다양한 참가자들이 나와 자신만의 궤변을 늘어놓는다. 노후 대신 사후를 준비해야 한다 전생은 미래에 존재한다 인류 멸망을 꾀하는 비밀 단체가 있다 등 말도 안 되는 궤변이지만 그 속에 철학적이고 심오한 주제들이 튀어나와 우리의 통념을 흔든다. 인간 예술 죽음 환경 등 다양한 문제에 질문을 던지고 극한의 상상력을 보여 준다.,"['인류 멸망 비밀', '한국 문단 충격']",0.125
로또 당첨의 비밀 복권을 구입하는 심리,"['비밀', '당첨', '로또']",신데렐라 포장마차 4,추리소설의 본령에 충실한 글쓰기를 고수해온 독보적인 작가 정가일의 『신데렐라 포장마차』 네 번째 이야기. 서서히 밝혀지는 어벤저스들의 비밀 그리고 마침내 열린 고독의 문. 과연 그들의 정체는? 『신데렐라 포장마차 1』 『신데렐라 포장마차 2』 『신데렐라 포장마차 3』을 이은 [신데렐라 포장마차] 시리즈의 네 번째 작품이다. 4권 '까마귀의 왕'은 각 사건의 관계망이 촘촘히 조여가면서 거대한 엔딩을 향해 나아가는 숨 막히는 한 편의 드라마다. 특히 전작들에서 독자의 궁금증을 자아냈던 신영규의 과거가 밝혀지고 이어 5권에서 드러날 김건의 이야기를 언급하면서 마무리되는 마지막 장면은 호기심을 증폭한다. 시리즈를 관통하는 레메게톤 이야기와 더불어 입체적인 캐릭터 과거와 현재를 넘나들며 보편적인 이슈를 추적하는 긴장감과 함께 독자들은 『신데렐라 포장마차』를 통해 ‘본격’과 ‘정통’의 참맛을 음미하게 될 것이다. 각국이 자랑하는 불멸의 예술품을 보존한다는 명목으로 은밀하게 움직이는 레메게톤. 그들은 흡사 제국주의자들을 닮았다. 이상과 목적을 위해 수단과 방법을 가리지 않는 것도 지킬 힘이 없는 자에게서는 빼앗아도 된다는 포식자의 논리마저 닮았다. 3권에서 ‘고독의 문’으로 들어가는 길을 찾았다는 소식과 함께 마무리된 이야기는 4권의 첫 장으로 이어진다. 레메게톤의 은신처이자 그들이 계획하는 거대음모의 산실이 비로소 수면 위로 떠오른 것이다. 한편 한국에서는 베트남의 국보인 침향불상을 둘러싼 살인사건이 벌어지고 신영규와 김건은 이 사건 안에서도 수상한 연결고리를 발견하게 된다. 그리고 마침내 신영규의 충격적인 과거가 밝혀지면서 그와 김건에 얽힌 비밀의 일부가 드러난다. 과연 한국의 어벤저스들은 용이 날아오르기 전 레메게톤의 거대 음모를 분쇄하고 그들이 꾸미는 문화침략을 막아낼 수 있을까?,"['서서히 어벤저스 비밀', '신데렐라 포장마차 시리즈']",0.125
